,physiologyM.condition15_ppt.cladeClade2,physiologyM.condition15_ppt.cladeClade3,AveExpr,F,P.Value,adj.P.Val,ensembl_transcript_id,ensembl_gene_id,gene_biotype,external_gene_name
ENSFHEP00000024610,1.76858731506899,1.80643739712699,3.18441063314152,0.576268866370501,0.564539946129473,0.999959551980158,ENSFHET00000007345,ENSFHEG00000006286,protein_coding,EMP1
ENSFHEP00000024613,0.409495288000243,0.693208469497061,5.34160602051387,0.758544267993671,0.472021721176391,0.999959551980158,ENSFHET00000007329,ENSFHEG00000006312,protein_coding,igfbp3
ENSFHEP00000024615,3.12298735822446,1.4118881899268,-0.698035850660958,1.24638480991946,0.293619089595556,0.999959551980158,ENSFHET00000007339,ENSFHEG00000006296,protein_coding,
ENSFHEP00000024616,-0.100676663102206,-0.24850119663429,7.25959702021993,0.623285085356216,0.53902333386871,0.999959551980158,ENSFHET00000007324,ENSFHEG00000006329,protein_coding,ndufa9a
ENSFHEP00000024617,-2.59853882779632,-1.19803268739265,0.0603705860459656,2.51838165719432,0.0876071319625313,0.999959551980158,ENSFHET00000007312,ENSFHEG00000006368,protein_coding,bcat2
ENSFHEP00000024619,-1.18183285431711,2.928504262069,-1.03718478876293,1.58530978348825,0.211891623735663,0.999959551980158,ENSFHET00000007353,ENSFHEG00000006289,protein_coding,
ENSFHEP00000024622,-6.41503083995137,-6.36634520311644,3.82766599315344,1.95813065270445,0.148501493103568,0.999959551980158,ENSFHET00000007304,ENSFHEG00000006321,protein_coding,
ENSFHEP00000024623,-0.246095941462566,0.391466646045636,3.52118361601659,0.157251329088578,0.85477942517572,0.999959551980158,ENSFHET00000007294,ENSFHEG00000006340,protein_coding,FOXN2
ENSFHEP00000024625,-0.232267253949848,-0.0589461659097166,3.0767938392518,0.0675064575863247,0.934780265430737,0.999959551980158,ENSFHET00000007303,ENSFHEG00000006318,protein_coding,ch25hl3
ENSFHEP00000024627,-0.0154943976600904,0.725865569630962,5.85533842447854,0.130217289931279,0.878109156181395,0.999959551980158,ENSFHET00000007301,ENSFHEG00000006322,protein_coding,tnnt2d
ENSFHEP00000024628,-0.412830249153092,0.168752585264351,7.82719865321785,0.858125985838934,0.428209115770252,0.999959551980158,ENSFHET00000007299,ENSFHEG00000006333,protein_coding,SAT1
ENSFHEP00000024629,-0.00908555403878599,0.00437558192472219,3.13034610362765,0.000141574015286254,0.99985843628178,0.999959551980158,ENSFHET00000007268,ENSFHEG00000006439,protein_coding,acot9.2
ENSFHEP00000024630,1.59109512649486,2.14943876697582,-2.36407986236747,2.44812833582547,0.0935615033513154,0.999959551980158,ENSFHET00000007351,ENSFHEG00000006482,protein_coding,tmem132e
ENSFHEP00000024631,0.810725233738093,1.24735513647205,-1.54973668027307,0.484515089524727,0.617972585773632,0.999959551980158,ENSFHET00000007322,ENSFHEG00000006308,protein_coding,arhgap25
ENSFHEP00000024634,1.30065064112904,1.89597435537957,6.21407990286782,1.94542244717687,0.150303263579816,0.999959551980158,ENSFHET00000007282,ENSFHEG00000006358,protein_coding,
ENSFHEP00000024637,-0.449186026979298,0.217565601301748,4.69061349590234,0.746129464596999,0.477797889302792,0.999959551980158,ENSFHET00000007366,ENSFHEG00000006270,protein_coding,ada2a
ENSFHEP00000024641,0.928400353645524,0.43833891792981,3.54290725044474,0.275129419826178,0.760261837258343,0.999959551980158,ENSFHET00000007266,ENSFHEG00000006343,protein_coding,igfbp1a
ENSFHEP00000024643,-1.21760419328623,-1.55395829095132,1.54671004244008,1.04627017728363,0.356478712214364,0.999959551980158,ENSFHET00000007259,ENSFHEG00000006361,protein_coding,
ENSFHEP00000024644,-0.520067581251619,-0.161322862247466,4.78197461231797,0.641719425668073,0.529344851860238,0.999959551980158,ENSFHET00000007260,ENSFHEG00000006349,protein_coding,lsm7
ENSFHEP00000024646,-0.699854296794409,-0.345748992636031,-0.648541236958341,0.058097824627951,0.943601446644268,0.999959551980158,ENSFHET00000007255,ENSFHEG00000006373,protein_coding,
ENSFHEP00000024647,-0.226095597240555,-1.42755162258757,4.66982191349807,0.389702802782152,0.678665745701898,0.999959551980158,ENSFHET00000007234,ENSFHEG00000006368,protein_coding,bcat2
ENSFHEP00000024648,-2.54852957822239,-0.225116953033792,4.18251007994784,0.700667015156709,0.499577278189448,0.999959551980158,ENSFHET00000007236,ENSFHEG00000006377,protein_coding,cers4a
ENSFHEP00000024649,-0.822870111860528,1.57699703077964,1.45463144308205,2.3999458549505,0.0978843225404259,0.999959551980158,ENSFHET00000007235,ENSFHEG00000006423,protein_coding,
ENSFHEP00000024652,0.778726943467771,-0.22033778235377,3.59334580873615,2.12003865284992,0.127395321018947,0.999959551980158,ENSFHET00000007239,ENSFHEG00000006443,protein_coding,fancd2
ENSFHEP00000024655,0.0445398605604173,0.822232841221458,2.28501939760298,0.530569778542611,0.590532238164853,0.999959551980158,ENSFHET00000007231,ENSFHEG00000006372,protein_coding,mag
ENSFHEP00000024661,-1.12015932289481,-0.631129741265955,1.26257521615962,0.492371929541157,0.613200238411714,0.999959551980158,ENSFHET00000007196,ENSFHEG00000006380,protein_coding,ppp1r3b
ENSFHEP00000024662,1.2358120154792,1.41146256785046,-1.721310090269,0.805652980399804,0.450748487024742,0.999959551980158,ENSFHET00000007197,ENSFHEG00000006449,protein_coding,acap3b
ENSFHEP00000024668,-0.496566713765217,0.0408199031221158,3.99337783982654,0.115328651382701,0.891236104043736,0.999959551980158,ENSFHET00000007203,ENSFHEG00000006388,protein_coding,paip1
ENSFHEP00000024669,-1.21485297018526,-1.1951273604805,1.76716332285558,1.78224796040021,0.175539376902873,0.999959551980158,ENSFHET00000007204,ENSFHEG00000006376,protein_coding,add2
ENSFHEP00000024670,1.47896545597752,-0.209091424543708,0.908075639520223,0.931459398683758,0.39863323608646,0.999959551980158,ENSFHET00000007192,ENSFHEG00000006409,protein_coding,SPTBN1
ENSFHEP00000024671,-1.0299724089838,0.161926576236445,2.82411537307633,0.501682148060756,0.607594080447413,0.999959551980158,ENSFHET00000007186,ENSFHEG00000006393,protein_coding,TIMM22
ENSFHEP00000024672,0.716776135040829,-2.53751693142955,0.129111522511612,1.76920031507328,0.177736611402424,0.999959551980158,ENSFHET00000007219,ENSFHEG00000006423,protein_coding,
ENSFHEP00000024673,0.659238799001496,1.00913272874474,-2.18184282136788,0.909368652320641,0.407314839815101,0.999959551980158,ENSFHET00000007195,ENSFHEG00000006383,protein_coding,
ENSFHEP00000024681,-0.0253519058057181,-0.490155088049253,4.5753002276871,1.35685833459101,0.263916442494066,0.999959551980158,ENSFHET00000007172,ENSFHEG00000006394,protein_coding,retreg3
ENSFHEP00000024682,0.755809238173192,0.40511113995238,6.09756770682045,1.00484385777698,0.371133938248793,0.999959551980158,ENSFHET00000007162,ENSFHEG00000006398,protein_coding,sipa1l3
ENSFHEP00000024683,3.25165770802787,3.15564385102938,0.749959017258212,3.30103901614288,0.0424463882186838,0.999959551980158,ENSFHET00000007163,ENSFHEG00000006396,protein_coding,
ENSFHEP00000024687,-0.444887191616423,-2.7021564590985,2.3204186891525,2.17530757323224,0.120917964934587,0.999959551980158,ENSFHET00000007143,ENSFHEG00000006414,protein_coding,plac8.1
ENSFHEP00000024688,1.15009640053055,1.66201903106138,0.902575331499442,1.0611433357788,0.351363315423711,0.999959551980158,ENSFHET00000007135,ENSFHEG00000006412,protein_coding,
ENSFHEP00000024689,0.162539852041187,0.110307531451505,4.54072845777344,0.0899432137220455,0.914084731395706,0.999959551980158,ENSFHET00000007140,ENSFHEG00000006519,protein_coding,msh2
ENSFHEP00000024690,1.87822987539901,-0.038614557031501,3.08788798113807,0.498305596597654,0.609621162646011,0.999959551980158,ENSFHET00000007141,ENSFHEG00000006408,protein_coding,
ENSFHEP00000024691,0.376432256830146,-0.368835123590247,2.24029644818817,0.239178020430786,0.787892371843722,0.999959551980158,ENSFHET00000007133,ENSFHEG00000006466,protein_coding,specc1
ENSFHEP00000024693,-0.333818104567883,0.340977472011797,4.06512584037738,0.770665398668974,0.466451398518307,0.999959551980158,ENSFHET00000007131,ENSFHEG00000006432,protein_coding,RUNDC1
ENSFHEP00000024696,-0.528512249833406,-0.75345337269539,3.53852169382147,0.729053093064826,0.485861808496406,0.999959551980158,ENSFHET00000007118,ENSFHEG00000006450,protein_coding,polr3f
ENSFHEP00000024698,-0.728899907522672,2.7686532430631,2.791513478234,0.528414317338694,0.591788147738414,0.999959551980158,ENSFHET00000007114,ENSFHEG00000006456,protein_coding,
ENSFHEP00000024700,1.15727422937875,0.0659545932935497,3.6232440604804,1.08237541739842,0.344191221850821,0.999959551980158,ENSFHET00000007100,ENSFHEG00000006449,protein_coding,acap3b
ENSFHEP00000024701,0.264712536939498,-1.126906286855,1.22579168384557,0.30496657433822,0.738087347145895,0.999959551980158,ENSFHET00000007101,ENSFHEG00000006452,protein_coding,
ENSFHEP00000024702,1.69172615744913,-0.223808810105446,-0.187847105200365,0.955298483980294,0.389477592694709,0.999959551980158,ENSFHET00000007102,ENSFHEG00000006469,protein_coding,zgc:173742
ENSFHEP00000024703,1.3193508300417,0.058613076880995,4.93317391001345,3.06749862121813,0.0526125589476694,0.999959551980158,ENSFHET00000007103,ENSFHEG00000006479,protein_coding,unc45b
ENSFHEP00000024704,-0.112217644634539,-0.0191284572009122,4.62178881531943,0.0483925975723478,0.952790357660866,0.999959551980158,ENSFHET00000007104,ENSFHEG00000006458,protein_coding,derl2
ENSFHEP00000024707,-0.353555668249743,-0.43749727848244,5.97712736134836,0.857141414916847,0.42862118859581,0.999959551980158,ENSFHET00000007097,ENSFHEG00000006471,protein_coding,PLEKHH3
ENSFHEP00000024708,-1.98526908446336,-0.182229559720295,1.50666207535175,1.00980314622577,0.369347370945116,0.999959551980158,ENSFHET00000007098,ENSFHEG00000006453,protein_coding,
ENSFHEP00000024709,-0.494475139244939,0.962102081753948,3.11791721500159,1.0616586119933,0.351187451923408,0.999959551980158,ENSFHET00000007099,ENSFHEG00000006466,protein_coding,specc1
ENSFHEP00000024710,1.51736756049065,0.972688347833327,-0.613443524916786,0.715963957862693,0.492137438834141,0.999959551980158,ENSFHET00000007094,ENSFHEG00000006445,protein_coding,gtf2a1l
ENSFHEP00000024711,1.20291311512349,2.33506455445182,1.3356134488113,2.03775060925155,0.137706864462407,0.999959551980158,ENSFHET00000007079,ENSFHEG00000006500,protein_coding,cops4
ENSFHEP00000024712,-0.627132637088267,-0.88032060454211,7.26729259377328,1.87854060217201,0.160162912925144,0.999959551980158,ENSFHET00000007078,ENSFHEG00000006459,protein_coding,gpx1b
ENSFHEP00000024713,1.6863228869536,1.80344722819495,-0.91394937881233,1.36296639388885,0.262367180697326,0.999959551980158,ENSFHET00000007075,ENSFHEG00000006457,protein_coding,tafa1a
ENSFHEP00000024717,0.880830812244573,0.74314647557917,-2.57531388678839,0.119630844494338,0.887422381885618,0.999959551980158,ENSFHET00000007064,ENSFHEG00000006474,protein_coding,umps
ENSFHEP00000024718,-0.29020482101169,-1.07453856661449,1.34304650708806,0.874750545708957,0.421312368436741,0.999959551980158,ENSFHET00000007066,ENSFHEG00000006461,protein_coding,rcan3
ENSFHEP00000024719,0.353478966440045,0.525599949833185,1.52431846894797,0.25471137724064,0.775829717313976,0.999959551980158,ENSFHET00000007111,ENSFHEG00000006437,protein_coding,si:ch73-390p7.2
ENSFHEP00000024720,-0.531352751503911,-0.526053625167314,9.70880754970279,1.98159370675718,0.145232986781543,0.999959551980158,ENSFHET00000007093,ENSFHEG00000006446,protein_coding,grna
ENSFHEP00000024721,-0.22530616028626,-0.329717742140871,5.52258408154636,0.986292296026934,0.377896193296011,0.999959551980158,ENSFHET00000007058,ENSFHEG00000000172,protein_coding,SMARCB1
ENSFHEP00000024722,0.0589926348160607,-1.27081445231364,3.25258713582303,0.880923797691987,0.4187805287677,0.999959551980158,ENSFHET00000007045,ENSFHEG00000006660,protein_coding,adamts12
ENSFHEP00000024723,0.291818238756856,-0.00269770204605074,1.61813933374024,0.00770671644137895,0.992323715561384,0.999959551980158,ENSFHET00000007046,ENSFHEG00000006472,protein_coding,agpat2
ENSFHEP00000024726,0.175636976097625,-0.118472061715568,5.604385237351,0.415460089381272,0.661595187121444,0.999959551980158,ENSFHET00000007037,ENSFHEG00000006521,protein_coding,ube2j2
ENSFHEP00000024727,-0.402355094432185,-0.0820892709308447,3.44055221739919,0.197627897658556,0.821115036223724,0.999959551980158,ENSFHET00000007057,ENSFHEG00000006468,protein_coding,smim8
ENSFHEP00000024729,-2.24802728459619,-0.498999452908743,1.43103875975481,1.28791760650222,0.282068779393273,0.999959551980158,ENSFHET00000007030,ENSFHEG00000006486,protein_coding,adora2b
ENSFHEP00000024731,0.28110744577027,-0.249107796760323,5.20172618882564,0.944729262038771,0.393509849208122,0.999959551980158,ENSFHET00000007018,ENSFHEG00000006490,protein_coding,pip5k1bb
ENSFHEP00000024732,0.0887244143158267,-2.68928736008682,0.487731110706076,1.8119865536264,0.170635062931678,0.999959551980158,ENSFHET00000007019,ENSFHEG00000006498,protein_coding,
ENSFHEP00000024734,0.803492017354031,0.312834823838412,4.29308153829837,0.672743695533056,0.513457555704656,0.999959551980158,ENSFHET00000007043,ENSFHEG00000006483,protein_coding,six5
ENSFHEP00000024735,-0.392847081546313,-0.0936938569109077,4.45135971313241,0.554950424910598,0.57651573022763,0.999959551980158,ENSFHET00000007052,ENSFHEG00000006495,protein_coding,PNPT1
ENSFHEP00000024736,0.338972621480274,0.484997842768362,3.91965097736282,0.285709534542542,0.752321574595907,0.999959551980158,ENSFHET00000007035,ENSFHEG00000006527,protein_coding,klhl15
ENSFHEP00000024737,1.33899932507241,-0.373418760519576,0.189244105438435,1.3636595084781,0.26219196893602,0.999959551980158,ENSFHET00000007010,ENSFHEG00000006526,protein_coding,cdh13
ENSFHEP00000024739,-0.090229531870617,-0.309199647202131,4.84563123218736,0.208210366511391,0.812519208085124,0.999959551980158,ENSFHET00000007002,ENSFHEG00000006503,protein_coding,uap1l1
ENSFHEP00000024740,0.0764151361390868,0.104803075018414,5.97750562448731,0.081266263608788,0.922031893154655,0.999959551980158,ENSFHET00000007003,ENSFHEG00000006501,protein_coding,grhl3
ENSFHEP00000024741,0.339465459588566,-0.0766622829500438,0.933888253641869,0.118586478668364,0.888346626466894,0.999959551980158,ENSFHET00000006990,ENSFHEG00000006516,protein_coding,zdhhc12b
ENSFHEP00000024742,1.75649602280257,-0.39402657991285,-1.08771923376897,1.58597648114689,0.211756309804818,0.999959551980158,ENSFHET00000006992,ENSFHEG00000000175,protein_coding,si:dkey-221l4.11
ENSFHEP00000024743,0.039501997398796,-0.287761236430127,4.25045307052587,0.51672608935365,0.598646410909438,0.999959551980158,ENSFHET00000006983,ENSFHEG00000006513,protein_coding,lin54
ENSFHEP00000024744,0.052663218562287,-0.0922146381594774,5.02199717073709,0.0948507158589606,0.909621177316844,0.999959551980158,ENSFHET00000007014,ENSFHEG00000006511,protein_coding,tbcb
ENSFHEP00000024746,-0.969557025164805,-0.925162455361268,-2.13131490612881,0.259360694038981,0.772256246885239,0.999959551980158,ENSFHET00000006997,ENSFHEG00000006559,protein_coding,UBA3
ENSFHEP00000024748,1.36723922928821,1.51127868782111,-1.38288453211205,0.393200136252129,0.676321596486398,0.999959551980158,ENSFHET00000006972,ENSFHEG00000006660,protein_coding,adamts12
ENSFHEP00000024749,1.017575745226,0.671102031868687,0.934976879874099,0.317979250588547,0.728625704990981,0.999959551980158,ENSFHET00000006973,ENSFHEG00000006522,protein_coding,
ENSFHEP00000024751,-0.308249425927769,0.0197345923162669,5.1612230109017,0.570120111277782,0.567967586607913,0.999959551980158,ENSFHET00000006967,ENSFHEG00000006559,protein_coding,UBA3
ENSFHEP00000024752,0.9932067019425,0.0548006846403405,4.65516550356566,0.448877888507971,0.640103000701152,0.999959551980158,ENSFHET00000007013,ENSFHEG00000006525,protein_coding,erc2
ENSFHEP00000024754,0.798558999006504,1.16909995534478,-0.727623741238937,0.427641714879351,0.653676143030123,0.999959551980158,ENSFHET00000007007,ENSFHEG00000006504,protein_coding,fev
ENSFHEP00000024757,-1.11512453776244,-1.44285354954295,0.543986163450782,0.304674983389614,0.738300806028974,0.999959551980158,ENSFHET00000006951,ENSFHEG00000006549,protein_coding,gch2
ENSFHEP00000024758,-0.0706108291070904,0.0317099772414585,5.51104638346287,0.0688716848015508,0.933507337405782,0.999959551980158,ENSFHET00000006959,ENSFHEG00000006528,protein_coding,relb
ENSFHEP00000024759,-1.5608652998392,-1.9989977980717,1.66611882994062,1.12849266854122,0.329126620093312,0.999959551980158,ENSFHET00000006979,ENSFHEG00000006600,protein_coding,ttc26
ENSFHEP00000024760,-0.250563777546581,1.33548936484817,-0.962636967058077,0.558126705277975,0.574715013918342,0.999959551980158,ENSFHET00000006962,ENSFHEG00000006532,protein_coding,
ENSFHEP00000024761,-0.43122399709738,0.0848998822470383,5.67355263258594,0.855121259700208,0.42946796110116,0.999959551980158,ENSFHET00000006958,ENSFHEG00000006530,protein_coding,pkn3
ENSFHEP00000024763,0.19023515285445,0.767612183617984,-1.08253027950591,0.193476965872075,0.824512180298241,0.999959551980158,ENSFHET00000006960,ENSFHEG00000006571,protein_coding,
ENSFHEP00000024764,0.111575534320903,-0.153911468875312,5.08261788044212,0.153590908583278,0.857900627449446,0.999959551980158,ENSFHET00000006961,ENSFHEG00000006553,protein_coding,bnc2
ENSFHEP00000024765,-0.631001571419083,-0.357217602738853,-1.28557263168533,0.109842258306006,0.896124017382042,0.999959551980158,ENSFHET00000006931,ENSFHEG00000006579,protein_coding,zgc:109913
ENSFHEP00000024766,-2.42895593788566,-1.88718609281419,3.88190976064894,1.39740362422078,0.253805621664777,0.999959551980158,ENSFHET00000006947,ENSFHEG00000006596,protein_coding,rpl3
ENSFHEP00000024767,0.0607804648338557,0.326153631847788,4.44300988693803,0.789161251877792,0.458081387402209,0.999959551980158,ENSFHET00000006946,ENSFHEG00000006545,protein_coding,mrpl28
ENSFHEP00000024768,0.4336087984413,-0.643390696031587,3.79180377565422,1.46628569236484,0.237531357075689,0.999959551980158,ENSFHET00000006935,ENSFHEG00000006552,protein_coding,wnt6b
ENSFHEP00000024769,0.745988180490797,-1.08240620739573,1.2708084123778,0.675934858319143,0.511851419325711,0.999959551980158,ENSFHET00000006934,ENSFHEG00000006571,protein_coding,
ENSFHEP00000024770,-1.4973199294089,1.31901567279946,-1.04459261978929,1.82001398080235,0.16933551487485,0.999959551980158,ENSFHET00000006924,ENSFHEG00000006554,protein_coding,
ENSFHEP00000024773,-0.399169977364963,-0.0756492093935183,3.99419187294846,0.182078901289971,0.83391488631228,0.999959551980158,ENSFHET00000006987,ENSFHEG00000006564,protein_coding,racgap1
